id,customer_id,address_type,postal_code,street,number,complement,district,city,state,country,is_primary
3318,1662,billing,41260-091,Fazenda Barbosa,18,Apto 729,Vila Nova,Rezende da Mata,SP,BR,TRUE
3319,1663,billing,46226-964,Residencial Gomes,78,,Etelvina Carneiro,Moraes,MG,BR,TRUE
3320,1663,billing,45554706,Vereda Monteiro,505,Apto 071,Itaipu,Pastor,PE,BR,FALSE
3321,1663,billing,90117-621,Rodovia Olívia Melo,51,,Lajedo,Ribeiro,ES,BR,FALSE
3322,1664,billing,15235253,Distrito Andrade,812,,Cidade Jardim,Pereira de Goiás,RN,BR,TRUE
3323,1665,billing,90011284,Colônia Silveira,42,,Guaratã,Gonçalves do Amparo,PR,BR,TRUE
3324,1665,billing,26890-826,Chácara de Dias,42,,São José,Pacheco,AP,BR,FALSE
3325,1666,billing,98804-919,Via de Azevedo,10,Apto 159,Canaa,Machado de Albuquerque,SP,BR,TRUE
3326,1666,billing,44347-821,Viela Pedro Novais,614,,Marieta 3ª Seção,Fogaça,PA,BR,FALSE
3327,1667,billing,20244-642,Loteamento de Pacheco,62,Apto 292,Vila São Francisco,Carvalho do Norte,SE,BR,TRUE
3328,1667,secondary,42584329,Chácara de Correia,18,,Ribeiro De Abreu,Carvalho de Cassiano,GO,BR,FALSE
3329,1667,secondary,14633-278,Lago de Duarte,630,,Aeroporto,Pimenta Verde,PI,BR,FALSE
3330,1668,billing,58525-724,Distrito de Vargas,99,,Pompéia,da Luz do Sul,SP,BR,TRUE
3331,1668,secondary,69646901,Lago Yuri Rios,83,,Aeroporto,Vargas,RS,BR,FALSE
3332,1668,secondary,15510-517,Loteamento Maria Isis Moraes,31,Apto 358,Planalto,Garcia de Garcia,CE,BR,FALSE
3333,1669,billing,90911-963,Fazenda Gomes,45,Apto 786,Engenho Nogueira,Machado,AL,BR,TRUE
3334,1669,billing,31688978,Feira da Cruz,23,,Novo Das Industrias,Oliveira Alegre,PI,BR,FALSE
3335,1669,secondary,49170-580,Avenida Mendes,5,Apto 601,Aparecida 7ª Seção,Moraes do Amparo,CE,BR,FALSE
3336,1670,billing,41113-973,Favela Barbosa,6,Apto 196,Vila Santa Monica 2ª Seção,Vasconcelos,MA,BR,TRUE
3337,1670,billing,91076-432,Favela Gustavo Henrique da Paz,44,Apto 822,Grotinha,Cirino Verde,MT,BR,FALSE
3338,1670,billing,53841024,Trevo Mendes,72,Apto 066,Marilandia,Sousa do Oeste,AM,BR,FALSE
3339,1671,billing,30963774,Viaduto Pires,5,,Conjunto Paulo Vi,Moraes,MS,BR,TRUE
3340,1672,billing,20433006,Fazenda Araújo,50,Apto 782,Pompéia,Costa de das Neves,SC,BR,TRUE
3341,1673,billing,73465-267,Via de Rios,99,,São Bernardo,Fernandes,SC,BR,TRUE
3342,1673,billing,99177376,Aeroporto Liz Cavalcante,49,,Vila São Rafael,Mendonça de Castro,MA,BR,FALSE
3343,1674,billing,74415-396,Área Sara Vasconcelos,50,,Grota,Porto,AP,BR,TRUE
3344,1674,billing,14968-736,Vila de Pereira,75,,Bonsucesso,Souza,TO,BR,FALSE
3345,1675,billing,49316755,Alameda de Ramos,11,Apto 938,Vila São Geraldo,Pinto,MS,BR,TRUE
3346,1675,billing,37973-678,Viaduto de Moreira,701,,Cidade Nova,Cavalcanti,DF,BR,FALSE
3347,1676,billing,42112534,Ladeira da Luz,14,Apto 721,Bandeirantes,Sousa,AM,BR,TRUE
3348,1677,billing,59667956,Condomínio Cunha,435,,Atila De Paiva,Pacheco,DF,BR,TRUE
3349,1677,billing,33959-757,Rodovia Maria Sophia Viana,26,Apto 276,Mariano De Abreu,Vargas,GO,BR,FALSE
3350,1678,billing,41009690,Ladeira Barros,713,Apto 620,Nova America,Lima de Minas,AC,BR,TRUE
3351,1678,secondary,01174518,Rua de Sá,834,,Pilar,Barbosa,AL,BR,FALSE
3352,1679,billing,10600308,Trecho Maria Júlia Câmara,70,Apto 124,Leticia,Fogaça do Campo,RJ,BR,TRUE
3353,1679,billing,13222-665,Trevo Nogueira,2,,Providencia,Pires,RR,BR,FALSE
3354,1679,secondary,69490-457,Sítio de da Mota,51,Apto 351,Conjunto Providencia,Aparecida,GO,BR,FALSE
3355,1680,billing,15828-436,Praça Natália Silveira,78,,Vila Atila De Paiva,Pires de da Cunha,GO,BR,TRUE
3356,1680,billing,02789117,Lagoa de Farias,91,,Lorena,Cavalcante,AC,BR,FALSE
3357,1681,billing,40483-457,Setor João Fernandes,41,,Vila São Gabriel Jacui,Barbosa,MA,BR,TRUE
3358,1681,billing,07781-843,Vila de Câmara,957,,Santa Efigênia,Macedo das Pedras,MS,BR,FALSE
3359,1682,billing,54767445,Chácara da Cruz,967,,Castanheira,Lima,CE,BR,TRUE
3360,1682,billing,84237-405,Chácara de Melo,8,Apto 573,Conjunto Capitão Eduardo,Novaes,DF,BR,FALSE
3361,1683,billing,13814-200,Setor Mendes,14,,Nova Suíça,Jesus,CE,BR,TRUE
3362,1683,secondary,56295-224,Trevo Câmara,86,Apto 452,Jardim América,Moreira,BA,BR,FALSE
3363,1684,billing,07598-173,Colônia Lopes,2,,Vila Nova Cachoeirinha 2ª Seção,da Paz,SC,BR,TRUE
3364,1685,billing,36036082,Rua Henry Ferreira,95,Apto 498,Primeiro De Maio,Silva da Praia,SE,BR,TRUE
3365,1685,secondary,81093199,Fazenda de Moraes,663,,Marmiteiros,da Conceição,AP,BR,FALSE
3366,1686,billing,35862685,Fazenda Nascimento,50,Apto 486,Vila Da Paz,Caldeira,AL,BR,TRUE
3367,1686,billing,63290004,Esplanada de Caldeira,498,Apto 960,Santa Cruz,Correia,AM,BR,FALSE
3368,1686,billing,56614206,Condomínio da Luz,3,Apto 499,Vila Engenho Nogueira,Rezende,MA,BR,FALSE
3369,1687,billing,17115223,Estação Nascimento,61,,Vila Califórnia,Marques,PR,BR,TRUE
3370,1688,billing,55925-324,Largo da Mata,65,,Pongelupe,Cavalcanti da Mata,TO,BR,TRUE
3371,1688,secondary,98961875,Rua Novais,28,,Paraíso,Castro,PA,BR,FALSE
3372,1689,billing,45852243,Praça Machado,90,,Fazendinha,Sales das Pedras,AP,BR,TRUE
3373,1689,secondary,86226591,Lago de Albuquerque,56,,Cidade Jardim Taquaril,Andrade da Praia,MT,BR,FALSE
3374,1690,billing,29755-933,Jardim de Camargo,262,Apto 985,Vila Petropolis,Fernandes,MS,BR,TRUE
3375,1690,secondary,88469753,Lago de Martins,66,,Solimoes,Monteiro,SC,BR,FALSE
3376,1690,secondary,61131-761,Vereda Melissa Souza,15,Apto 487,Barreiro,Castro de Moreira,RS,BR,FALSE
3377,1691,billing,01067-645,Ladeira de Andrade,16,,Cruzeiro,Araújo,RR,BR,TRUE
3378,1691,billing,87328565,Vereda de Araújo,405,Apto 805,Vila Independencia 1ª Seção,da Mata,PA,BR,FALSE
3379,1691,billing,03240-307,Vila Câmara,9,Apto 854,Vila Primeiro De Maio,da Conceição,RS,BR,FALSE
3380,1692,billing,89837-638,Loteamento de Pires,90,,Vila Aeroporto,Pires de Silva,DF,BR,TRUE
3381,1692,secondary,54774-601,Chácara de Ramos,9,Apto 439,Santa Rosa,Barros,PA,BR,FALSE
3382,1693,billing,58751460,Conjunto Dias,10,Apto 958,Vila Copasa,Aparecida de Goiás,RS,BR,TRUE
3383,1693,billing,49919-540,Praia Martins,69,,Alto Caiçaras,Dias,GO,BR,FALSE
3384,1693,billing,92530-581,Largo Freitas,3,Apto 640,Alto Vera Cruz,Novais,RO,BR,FALSE
3385,1694,billing,55986-806,Passarela de Lima,13,,Novo Aarão Reis,Correia de Moreira,PR,BR,TRUE
3386,1694,secondary,02787-362,Sítio da Rocha,817,Apto 455,Palmeiras,Novais Verde,AM,BR,FALSE
3387,1694,secondary,66173474,Estação Barbosa,591,,Diamante,Fogaça,AC,BR,FALSE
3388,1695,billing,07102-023,Trevo Luiz Henrique Fonseca,7,Apto 183,Palmeiras,da Conceição,PE,BR,TRUE
3389,1695,billing,28981-899,Fazenda de Castro,140,,Novo São Lucas,Moraes de Carvalho,PA,BR,FALSE
3390,1696,billing,13241910,Avenida de Rodrigues,62,,Túnel De Ibirité,Leão,ES,BR,TRUE
3391,1696,secondary,45342105,Setor Henrique Barbosa,283,,Atila De Paiva,Aragão,SC,BR,FALSE
3392,1697,billing,27034-418,Ladeira de das Neves,5,,Embaúbas,Monteiro,MS,BR,TRUE
3393,1697,secondary,40555-864,Largo João Pedro Guerra,66,,Alto Dos Pinheiros,Cavalcante de Sá,RR,BR,FALSE
3394,1697,secondary,13419162,Rodovia de da Rosa,48,Apto 575,Estrela,da Rosa,PI,BR,FALSE
3395,1698,billing,81026233,Distrito Pinto,41,,Savassi,Albuquerque,BA,BR,TRUE
3396,1698,billing,79064739,Largo de Silva,900,,Vila Primeiro De Maio,Sousa,PR,BR,FALSE
3397,1699,billing,41170-723,Setor Peixoto,76,,Olhos D'água,Pinto,PE,BR,TRUE
3398,1699,secondary,99788358,Ladeira de Correia,81,,Oeste,Araújo de Goiás,PA,BR,FALSE
3399,1700,billing,29193051,Quadra Azevedo,181,,Funcionários,Viana Paulista,SE,BR,TRUE
3400,1701,billing,52488-265,Estrada da Mota,50,Apto 063,Cdi Jatoba,Siqueira Grande,RJ,BR,TRUE
3401,1701,secondary,69103-524,Viaduto de Caldeira,54,Apto 799,Lorena,Sampaio,PI,BR,FALSE
3402,1702,billing,01208-389,Colônia Azevedo,53,,Santa Inês,Campos,MG,BR,TRUE
3403,1702,secondary,41838-429,Viela de Cunha,23,,Pousada Santo Antonio,Ramos de Minas,RJ,BR,FALSE
3404,1703,billing,30141-110,Lago de Rios,189,Apto 567,Vale Do Jatoba,Montenegro das Pedras,GO,BR,TRUE
3405,1703,secondary,79618404,Via Brito,7,Apto 334,Vila Ecológica,Campos,PA,BR,FALSE
3406,1704,billing,33139-337,Passarela Barbosa,99,Apto 448,Tirol,Freitas,PI,BR,TRUE
3407,1704,secondary,44853-124,Residencial Siqueira,29,,Viirgínia,da Rocha da Prata,RS,BR,FALSE
3408,1705,billing,04640-014,Chácara de Costa,17,,Solar Do Barreiro,Martins da Serra,MG,BR,TRUE
3409,1706,billing,16315776,Morro Martins,63,Apto 513,Mineirão,Viana de Goiás,RS,BR,TRUE
3410,1706,secondary,16945296,Via Luan das Neves,84,Apto 014,Vila Aeroporto,Machado,RJ,BR,FALSE
3411,1707,billing,02697428,Alameda de Gomes,19,Apto 463,Vila De Sá,da Paz do Oeste,AL,BR,TRUE
3412,1707,billing,49796-977,Colônia de Dias,16,Apto 670,Alta Tensão 2ª Seção,Cavalcanti,RO,BR,FALSE
3413,1707,billing,02431810,Vale Montenegro,45,,Ermelinda,Câmara das Flores,MT,BR,FALSE
3414,1708,billing,70281-623,Loteamento Brenda Lima,89,Apto 146,Santo André,Machado Paulista,SE,BR,TRUE
3415,1708,billing,52882-508,Favela Pires,97,,Araguaia,Cavalcante,PB,BR,FALSE
3416,1708,secondary,55879772,Rodovia de Pimenta,672,Apto 693,Vitoria Da Conquista,da Rosa de Jesus,PI,BR,FALSE
3417,1709,billing,39840-553,Estação Milena Freitas,439,,Vila Formosa,Cunha,MA,BR,TRUE
3418,1710,billing,36073771,Avenida Heloisa Barbosa,18,,Vila São Paulo,da Mata do Norte,AL,BR,TRUE
3419,1710,billing,88073383,Avenida de da Paz,5,,Santa Helena,Sousa de Minas,PA,BR,FALSE
3420,1711,billing,23652893,Estrada de da Conceição,67,Apto 744,Mariquinhas,Fogaça,RS,BR,TRUE
3421,1711,secondary,42377-204,Travessa Cunha,45,Apto 039,Vila Califórnia,Caldeira Verde,GO,BR,FALSE
3422,1711,billing,87871-395,Feira Rocha,454,Apto 366,Maria Helena,Pimenta,RR,BR,FALSE
3423,1712,billing,20966721,Esplanada Ana Sophia Rocha,68,Apto 788,Grotinha,da Rosa,PB,BR,TRUE
3424,1712,billing,85080-861,Largo Rios,72,,Vila Da Paz,Casa Grande do Galho,RO,BR,FALSE
3425,1713,billing,61596-543,Condomínio de Sousa,6,,BOM JESUS,Lima,MS,BR,TRUE
3426,1713,billing,88673-822,Loteamento Eduarda Rios,499,,Embaúbas,Carvalho,RN,BR,FALSE
3427,1714,billing,15230051,Pátio Daniela Casa Grande,44,,Bernadete,Garcia Alegre,SC,BR,TRUE
3428,1714,secondary,49981-648,Passarela Marcelo da Mata,51,,Santo Antônio,Farias,PA,BR,FALSE
3429,1714,secondary,34114625,Loteamento de Sá,31,,Vila Suzana Primeira Seção,Rocha,RN,BR,FALSE
3430,1715,billing,93055-340,Alameda de Pastor,86,,Jardim Atlântico,da Mota,AM,BR,TRUE
3431,1716,billing,45753395,Campo de Fogaça,74,,Alta Tensão 1ª Seção,Martins do Galho,AC,BR,TRUE
3432,1717,billing,12465307,Distrito de Sousa,69,,Madre Gertrudes,Azevedo,MT,BR,TRUE
3433,1717,secondary,23148-897,Loteamento de Fonseca,79,Apto 841,Corumbiara,Moura,PI,BR,FALSE
3434,1718,billing,56999-085,Passarela de Pereira,30,,São João,Fernandes,BA,BR,TRUE
3435,1718,billing,67566-731,Vereda Yasmin Silveira,81,,Caiçara - Adelaide,Martins das Flores,PI,BR,FALSE
3436,1719,billing,19907-651,Distrito Benjamim Vasconcelos,15,Apto 836,São Gabriel,Alves das Pedras,PR,BR,TRUE
3437,1720,billing,49641-135,Rua de Pires,127,Apto 069,Senhor Dos Passos,Borges,RN,BR,TRUE
3438,1721,billing,90245076,Lago Nascimento,54,,Taquaril,Ferreira,RJ,BR,TRUE
3439,1721,secondary,17743-402,Vale Monteiro,3,Apto 063,Luxemburgo,Moreira do Oeste,CE,BR,FALSE
3440,1722,billing,48634152,Favela Novais,57,,Cabana Do Pai Tomás,Camargo de da Cunha,MA,BR,TRUE
3441,1723,billing,90713-845,Rua Alana Fonseca,761,Apto 248,Ipe,Vieira,SP,BR,TRUE
3442,1723,secondary,30449818,Vale de Dias,412,,Vila Puc,Marques de Goiás,RJ,BR,FALSE
3443,1724,billing,96008-607,Área de da Rocha,490,Apto 326,Diamante,Cavalcanti,SE,BR,TRUE
3444,1724,billing,17769-836,Viaduto Isaque da Costa,908,Apto 508,Leonina,Cassiano Paulista,AL,BR,FALSE
3445,1725,billing,28273154,Chácara Cardoso,98,,Pirineus,Guerra,MT,BR,TRUE
3446,1725,billing,02445-209,Condomínio de da Rocha,618,,Jardim Leblon,Rezende,MS,BR,FALSE
3447,1726,billing,09851685,Largo Carvalho,535,,Casa Branca,Marques,ES,BR,TRUE
3448,1727,billing,20882-257,Parque Ana Sophia Ramos,94,,Apolonia,Costa Paulista,TO,BR,TRUE
3449,1728,billing,68023-407,Estação Jesus,72,Apto 018,Santa Efigênia,da Costa,PE,BR,TRUE
3450,1729,billing,45909707,Rua de Casa Grande,28,Apto 494,Jaraguá,Barbosa,AM,BR,TRUE
3451,1729,secondary,49649-489,Recanto de Rios,7,Apto 496,Laranjeiras,Freitas do Norte,AL,BR,FALSE
3452,1729,billing,80735015,Favela de da Mota,942,,Belmonte,Novais Verde,PR,BR,FALSE
3453,1730,billing,90909071,Área José Peixoto,3,,Vila Oeste,Rocha,AM,BR,TRUE
3454,1730,secondary,32780911,Colônia de da Rosa,883,,Santa Cecilia,Ferreira,PA,BR,FALSE
3455,1731,billing,19495-568,Chácara Siqueira,7,,Ventosa,Nascimento,PI,BR,TRUE
3456,1731,secondary,03875-359,Parque Leandro Costa,74,Apto 795,Vista Alegre,Vargas,PI,BR,FALSE
3457,1731,billing,77929574,Largo Machado,737,Apto 028,São José,Freitas Grande,RJ,BR,FALSE
3458,1732,billing,02461412,Loteamento Novais,5,Apto 849,Mariano De Abreu,Camargo,AC,BR,TRUE
3459,1732,billing,59672-878,Campo Sofia Fonseca,97,,São Benedito,Silveira do Oeste,CE,BR,FALSE
3460,1733,billing,62392657,Jardim da Cunha,93,Apto 077,Ouro Preto,da Luz da Serra,AP,BR,TRUE
3461,1733,billing,95047-947,Pátio de da Paz,61,,Palmares,Sampaio,TO,BR,FALSE
3462,1733,secondary,95853-266,Morro Vasconcelos,88,Apto 169,Vila Madre Gertrudes 1ª Seção,da Luz Paulista,CE,BR,FALSE
3463,1734,billing,98796-357,Lago de Gomes,2,,Vila Santa Monica 1ª Seção,Moura,GO,BR,TRUE
3464,1734,billing,13029-990,Alameda Costela,12,,Ventosa,Leão da Serra,MS,BR,FALSE
3465,1735,billing,57521497,Conjunto Davi Lucas Aragão,56,,Monsenhor Messias,Lima de da Conceição,PB,BR,TRUE
3466,1735,secondary,07606-942,Vila Carvalho,62,,Vila Sumaré,Cardoso de Goiás,PI,BR,FALSE
3467,1736,billing,16497-984,Vereda Théo Alves,9,,Beira Linha,Jesus de Moreira,AM,BR,TRUE
3468,1737,billing,01035614,Vereda de Ramos,39,,Custodinha,Campos do Campo,SE,BR,TRUE
3469,1738,billing,77477-313,Favela de da Mata,2,Apto 702,Outro,Carvalho de Nunes,SC,BR,TRUE
3470,1739,billing,55973286,Recanto de Azevedo,67,Apto 024,Santa Rita De Cássia,Peixoto,RJ,BR,TRUE
3471,1740,billing,20615598,Estação de Moura,87,,Belvedere,Cirino Grande,DF,BR,TRUE
3472,1740,secondary,65515-192,Via Bella Vasconcelos,11,Apto 675,São Benedito,Moreira do Galho,SP,BR,FALSE
3473,1740,billing,46258041,Campo de Azevedo,7,,Santa Rita De Cássia,Cirino,SP,BR,FALSE
3474,1741,billing,25954250,Vereda Samuel da Rosa,72,,Vila Fumec,Almeida,GO,BR,TRUE
3475,1741,secondary,14890-804,Lagoa de Souza,69,Apto 343,Bandeirantes,Aragão,MG,BR,FALSE
3476,1742,billing,66045-236,Travessa de Carvalho,38,,Vila Santo Antônio Barroquinha,Andrade,MS,BR,TRUE
3477,1742,secondary,25802894,Sítio Mathias Alves,83,TBD,Ouro Preto,Almeida Verde,PE,BR,FALSE
3478,1742,secondary,68198-648,Ladeira Luana Lopes,49,Apto 523,São Francisco,Mendes do Campo,CE,BR,FALSE
3479,1743,billing,22701192,Vereda de Câmara,47,Apto 739,Flamengo,Freitas,SP,BR,TRUE
3480,1743,billing,19227196,Recanto de Ramos,4,Apto 105,Vila Suzana Primeira Seção,Silveira,PR,BR,FALSE
3481,1743,billing,80982053,Estrada de Marques,45,,Boa União 2ª Seção,Moura,GO,BR,FALSE
3482,1744,billing,94331-521,Praça Théo Rodrigues,64,Apto 074,Coqueiros,Mendes,PE,BR,TRUE
3483,1744,secondary,83005-752,Residencial Emilly Rodrigues,536,,Varzea Da Palma,Novais,RR,BR,FALSE
3484,1744,secondary,68106-300,Viela Lucas Brito,626,,Goiania,Teixeira de Goiás,PI,BR,FALSE
3485,1745,billing,18108864,Vale da Mata,22,Apto 474,Tiradentes,Silveira,MT,BR,TRUE
3486,1745,secondary,94109-758,Residencial Luara Rezende,787,,Xangri-Lá,Novais,PB,BR,FALSE
3487,1745,billing,99935427,Conjunto Otávio Barros,17,Apto 772,Vila Suzana Primeira Seção,Ribeiro,AL,BR,FALSE
3488,1746,billing,69416-203,Morro Pacheco,6,Apto 731,Jonas Veiga,Alves,MS,BR,TRUE
3489,1747,billing,16050-503,Chácara Pietra Costela,560,,Vila Fumec,Almeida,PI,BR,TRUE
3490,1748,billing,98222832,Vereda de Pires,1,,Nossa Senhora De Fátima,Ferreira das Flores,MA,BR,TRUE
3491,1748,secondary,45819723,Passarela de Caldeira,34,,Vila Engenho Nogueira,Ramos,SC,BR,FALSE
3492,1748,billing,61673366,Núcleo Correia,594,,Lagoinha,da Rocha,RN,BR,FALSE
3493,1749,billing,54132371,Feira Emilly Martns,553,,Vila Ouro Minas,Rezende da Praia,RN,BR,TRUE
3494,1750,billing,81515473,Núcleo Mateus Borges,733,,Minas Caixa,Casa Grande do Sul,ES,BR,TRUE
3495,1751,billing,46128-054,Travessa Santos,4,,Vila Paris,Castro,MS,BR,TRUE
3496,1752,billing,60010-145,Recanto Renan Lima,83,Apto 482,Vila Independencia 1ª Seção,Carvalho do Oeste,BA,BR,TRUE
3497,1752,billing,18891-863,Trevo Diogo Casa Grande,17,,Itatiaia,Brito,RS,BR,FALSE
3498,1753,billing,40214099,Lago Vieira,521,,Buraco Quente,Caldeira de Almeida,RR,BR,TRUE
3499,1753,billing,91540224,Avenida de Leão,12,Apto 488,Vila Nova Gameleira 2ª Seção,Correia do Oeste,RO,BR,FALSE
3500,1754,billing,00268397,Alameda Marques,64,,Das Industrias I,Albuquerque,AM,BR,TRUE
3501,1754,billing,61150647,Parque Isabela Brito,79,,Biquinhas,Aragão,PR,BR,FALSE
3502,1754,billing,47340-361,Rua de da Luz,7,Apto 148,Vila Copasa,da Mata das Pedras,SP,BR,FALSE
3503,1755,billing,08118465,Favela Cardoso,8,Apto 726,Virgínia,Farias,PA,BR,TRUE
3504,1755,secondary,93314-768,Ladeira de Teixeira,93,Apto 834,São Paulo,Rezende do Oeste,RO,BR,FALSE
3505,1755,billing,18844502,Distrito Vitor Gabriel Câmara,3,Apto 954,Fazendinha,da Conceição,TO,BR,FALSE
3506,1756,billing,35294723,Alameda de Albuquerque,37,,Santo André,Duarte,CE,BR,TRUE
3507,1757,billing,42331-132,Recanot Otto da Mota,81,Apto 697,Vila Jardim Montanhes,Aragão de Teixeira,RN,BR,TRUE
3508,1757,billing,52205-979,Viela de Nascimento,65,,Jardinópolis,Sampaio,PR,BR,FALSE
3509,1757,secondary,05816308,Vereda Moreira,92,Apto 159,Leonina,Cavalcanti de Lopes,PB,BR,FALSE
3510,1758,billing,87987-605,Chácara de Silva,87,,Santa Efigênia,Montenegro,PI,BR,TRUE
3511,1759,billing,46358593,Campo Araújo,685,,Mirtes,Mendes das Flores,PI,BR,TRUE
3512,1759,billing,17829268,Vale de Moreira,61,Apto 519,Monte Azul,Macedo da Prata,AP,BR,FALSE
3513,1759,billing,91723-140,Condomínio Bianca da Cruz,94,Apto 137,Atila De Paiva,Lima,SE,BR,FALSE
3514,1760,billing,00582093,Praia Ana da Paz,9,,Califórnia,Jesus Verde,RO,BR,TRUE
3515,1761,billing,07141-580,Jardim de Leão,37,,Boa União 2ª Seção,Novaes,PB,BR,TRUE
3516,1761,secondary,88435979,Avenida de Correia,66,,Camponesa 1ª Seção,Leão,RN,BR,FALSE
3517,1761,secondary,07784-031,Alameda de Freitas,353,Apto 508,Vila Independencia 1ª Seção,Moreira do Sul,GO,BR,FALSE
3518,1762,billing,67269668,Lagoa Sá,547,Apto 692,Leticia,Leão de Nunes,BA,BR,TRUE
3519,1762,secondary,65840-352,Conjunto Diogo Cavalcante,5,Apto 078,Jatobá,da Costa do Amparo,AM,BR,FALSE
3520,1763,billing,03153912,Jardim Andrade,406,Apto 763,Biquinhas,Montenegro das Pedras,SE,BR,TRUE
3521,1763,secondary,45132931,Feira Marques,9,Apto 348,Vila Ecológica,Andrade,PE,BR,FALSE
3522,1763,billing,37012-677,Praia Pereira,51,,Vila Sã oGabriel Jacui,Moreira,CE,BR,FALSE
3523,1764,billing,88314-468,Viela Rodrigues,5,,Ipiranga,Barros,TO,BR,TRUE
3524,1764,billing,79498006,Vale Evelyn Câmara,67,Apto 765,Biquinhas,Pereira,PA,BR,FALSE
3525,1765,billing,13132107,Aeroporto de Sousa,52,Apto 727,Vila Madre Gertrudes 3ª Seção,Vieira,BA,BR,TRUE
3526,1766,billing,46394841,Lago de Nunes,469,,Lagoa,Casa Grande,PI,BR,TRUE
3527,1767,billing,01468-977,Morro Costela,78,,Vila Jardim São José,Lopes das Pedras,AP,BR,TRUE
3528,1767,billing,02775-911,Praia Sales,94,Apto 351,Vila Real 1ª Seção,Mendes do Sul,AM,BR,FALSE
3529,1767,secondary,37756586,Vale de Silva ,59,,Nossa Senhora Da Aparecida,Sampaio de Costela,PI,BR,FALSE
3530,1768,billing,22197-664,sítio cauê martins,1,,Nova America,Farias dos Dourados,RR,BR,TRUE
3531,1769,billing,02462956,Rodovia Benicio Fonseca,2,Apto 947,Confisco,Ribeiro Verde,SC,BR,TRUE
3532,1770,billing,87761-268,Fazenda Diogo da Paz,1,Apto 023,Vista Do Sol,Lima de Mendes,DF,BR,TRUE
3533,1770,billing,05171-364,Loteamento Luiz Henrique da Cruz,84,,Vila Novo São Lucas,Barros Grande,MA,BR,FALSE
3534,1770,billing,12559-569,Feira Azevedo,531,,Vitoria Da Conquista,Freitas,MG,BR,FALSE
3535,1771,billing,35183733,Colônia de Montenegro,78,,Alto Das Antenas,Azevedo Alegre,RS,BR,TRUE
3536,1771,billing,48548743,Área de Alves,90,Apto 914,Barreiro,da Mota das Flores,MG,BR,FALSE
3537,1772,billing,24941-827,Lago Pedro Henrique Aparecida,51,,Vila Boa Vista,Machado,MA,BR,TRUE
3538,1773,billing,15749-964,Esplanada Pedro Henrique Lopes,21,,Pindorama,Barbosa Paulista,PR,BR,TRUE
3539,1773,secondary,27940498,Parquede Barbosa,2,,Parque São Pedro,da Mata,SE,BR,FALSE
3540,1773,billing,89146-534,Chácara Luiz Felipe da Cunha,1,,Braúnas,Aragão,BA,BR,FALSE
3541,1774,billing,54817-267,Fazenda de Barbosa,49,,Jardim Alvorada,da Cunha,PB,BR,TRUE
3542,1774,secondary,11745602,Pátio dde Vieira,51,Apto 062,Alto Dos Pinheiros,Pires do Oeste,AP,BR,FALSE
3543,1775,billing,86489-714,Trevo Lopes,10,,Teixeira Dias,Machado da Prata,AC,BR,TRUE
3544,1775,secondary,01330349,Estação Fogaça,25,,Beija Flor,Pacheco,SE,BR,FALSE
3545,1775,billing,90154056,Pátio Nunes,69,,Caiçara - Adelaide,Duarte de Costela,RN,BR,FALSE
3546,1776,billing,47690-941,Rua Hadassa Câmara,6,,Floresta,da Cruz,MT,BR,TRUE
3547,1776,secondary,90622-481,Travessa Rodrigues,59,,Carlos Prates,Vasconcelos,SC,BR,FALSE
3548,1777,billing,27651-140,Área Almeida,23,,Vila Calafate,Garcia,RO,BR,TRUE
3549,1777,billing,26776-763,Condomínio de Martins,1,Apto 434,Vila Nova Cachoeirinha 2ª Seção,Andrade,RR,BR,FALSE
3550,1777,billing,28647-923,Recanto Silva,21,,Heliopolis,Siqueira de Porto,PE,BR,FALSE
3551,1778,billing,44815642,Lago Miguel Pimenta,59,,Funcionários,Peixoto do Campo,MS,BR,TRUE
3552,1778,billing,16131489,Vila Diogo Souza,255,,Heliopolis,Cirino de Goiás,AC,BR,FALSE
3553,1778,billing,37189327,Praça Ester Carvalho,68,,Goiania,Macedo,SP,BR,FALSE
3554,1779,billing,40143-664,Praça Apollo Castro,76,,Nova Gameleira,Pires da Praia,AL,BR,TRUE
3555,1780,billing,99718933,Trevo da Luz,42,Apto 524,São Francisco Das Chagas,Mendes,RS,BR,TRUE
3556,1781,billing,96314291,Loteamento de Barbosa,78,,Conjunto Califórnia Ii,Cassiano,MA,BR,TRUE
3557,1782,billing,90815973,Ladeira Novais,21,Apto 594,Funcionários,Oliveira,MG,BR,TRUE
3558,1783,billing,57299-872,Passarela de Almeida,91,,Santa Helena,Peixoto,SE,BR,TRUE
